vendor_record_id,vendor_id,vendor_name,vendor_country,vendor_region,vendor_tier,vendor_category,snapshot_month,on_time_delivery_rate,quality_acceptance_rate,quality_rejection_count,defect_rate_pct,lead_time_avg_days,lead_time_variance_days,contract_lead_time_days,procurement_spend_usd,purchase_order_count,invoice_accuracy_rate,payment_terms_days,days_payable_outstanding,contract_start_date,contract_expiry_date,concentration_risk_pct,financial_stability_score,esg_compliance_score,past_disruption_count,active_dispute_flag,preferred_vendor_flag,vris_score,risk_category,lead_time_inconsistency_flag,contract_expired_flag,contract_renewal_due_flag,year,product_cost_competitiveness_score,cost_benchmark_order_count,otd_score,quality_score,risk_performance_score,cost_efficiency_score,lead_time_score,supplier_score
VR-00007800,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2022-12-01,77.34,73.13,4,0.072,12.36,0.17,13,5017.69,7,93.49,15,14.93,2019-01-01,2023-09-13,12.98,100.0,70.0,0,1,0,83.36,High,False,False,False,2022,57.99097514266375,27,77.34,73.13,16.64,68.64068259986462,99.73846153846154,66.41
VR-00007801,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-01-01,76.94,74.29,4,0.107,9.8,0.06,11,13789.14,3,90.29,15,25.83,2019-01-01,2023-01-07,17.33,69.27,68.3,0,0,0,73.79,High,False,False,True,2023,32.87236533452316,29,76.94,74.29,26.209999999999994,50.09765573416621,99.89090909090909,65.68
VR-00007802,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-02-01,88.0,82.73,0,0.058,14.45,0.12,16,196154.19,11,95.3,15,16.35,2019-01-01,2022-12-13,12.68,95.26,59.23,0,0,0,86.15,High,False,True,False,2023,32.87236533452316,29,88.0,82.73,13.849999999999994,51.60065573416621,99.85,68.43
VR-00007803,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-03-01,68.63,65.3,4,0.13,7.05,0.56,7,10435.19,13,90.6,15,9.86,2019-01-01,2021-03-31,31.43,53.34,49.87,1,1,0,65.22,Medium,False,True,False,2023,32.87236533452316,29,68.63,65.3,34.78,50.19065573416621,97.83262411347519,62.81
VR-00007804,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-04-01,76.52,70.37,5,0.024,46.35,0.75,47,34801.84,15,83.53,15,26.21,2019-01-01,2022-11-18,21.55,55.78,65.47,0,0,0,71.03,High,False,True,False,2023,32.87236533452316,29,76.52,70.37,28.97,48.06965573416621,99.68085106382979,64.99
VR-00007805,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-05-01,80.8,72.16,3,0.115,44.28,5.64,37,12812.61,6,92.24,15,18.67,2019-01-01,2023-07-15,39.45,36.74,46.04,0,0,0,22.08,Low,False,False,True,2023,32.87236533452316,29,80.8,72.16,77.92,50.682655734166204,83.79868649136942,74.43
VR-00007806,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-06-01,66.69,70.27,5,0.076,33.0,2.27,52,34030.34,15,98.09,15,11.55,2019-01-01,2023-12-22,4.32,75.13,70.98,0,0,0,77.01,High,True,False,False,2023,32.87236533452316,29,66.69,70.27,22.989999999999995,52.43765573416621,99.12692307692308,61.39
VR-00007807,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-07-01,65.64,81.43,1,0.279,47.57,0.74,40,110793.05,5,99.02,15,12.51,2019-01-01,2023-08-01,19.51,80.87,75.83,0,0,0,15.01,Low,False,False,True,2023,32.87236533452316,29,65.64,81.43,84.99,52.71665573416621,86.89928736598696,73.92
VR-00007808,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-08-01,76.92,70.82,4,0.075,36.43,2.31,32,11342.27,12,97.92,15,31.48,2019-01-01,2023-06-20,28.6,69.38,72.49,0,0,0,75.02,High,False,True,False,2023,32.87236533452316,29,76.92,70.82,24.980000000000004,52.38665573416621,88.82800404886083,63.42
VR-00007809,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-09-01,61.42,71.34,4,0.047,8.21,0.55,9,57338.83,8,100.0,15,30.01,2019-01-01,2022-12-23,38.4,80.09,66.24,2,0,0,71.5,High,False,True,False,2023,32.87236533452316,29,61.42,71.34,28.5,53.01065573416621,98.77777777777777,61.16
VR-00007810,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-10-01,79.88,80.82,0,0.135,55.16,6.21,49,39393.75,11,97.01,15,17.73,2019-01-01,2023-03-17,17.77,48.67,33.85,0,0,0,16.81,Low,False,True,False,2023,32.87236533452316,29,79.88,80.82,83.19,52.113655734166215,88.53129597016472,77.86
VR-00007811,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-11-01,84.7,75.64,3,0.066,28.93,2.79,35,1030.41,19,87.79,15,12.28,2019-01-01,2022-05-30,26.62,78.0,70.19,0,0,0,78.71,High,False,True,False,2023,32.87236533452316,29,84.7,75.64,21.290000000000006,49.34765573416621,98.40571428571428,66.96
VR-00007812,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2023-12-01,71.33,82.27,2,0.154,16.38,0.4,19,18076.56,18,94.26,15,24.24,2019-01-01,2021-06-25,6.43,77.33,75.49,0,0,0,80.76,High,False,True,False,2023,32.87236533452316,29,71.33,82.27,19.239999999999995,51.28865573416621,99.57894736842105,64.33
VR-00007813,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-01-01,77.83,68.08,1,0.708,49.3,11.87,59,88461.76,13,99.49,15,24.7,2019-01-01,2021-03-27,43.4,30.2,67.91,0,0,0,64.34,Medium,False,True,False,2024,33.38246086704518,29,77.83,68.08,35.66,53.21472260693162,95.97627118644068,66.48
VR-00007814,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-02-01,89.84,72.67,1,0.144,53.2,0.59,60,34771.75,12,82.29,15,20.23,2019-01-01,2022-11-13,26.1,83.72,80.03,0,0,0,81.06,High,False,True,False,2024,33.38246086704518,29,89.84,72.67,18.939999999999998,48.05472260693163,99.80333333333334,67.45
VR-00007815,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-03-01,64.48,69.86,2,0.153,7.16,1.64,7,54609.5,17,100.0,15,20.93,2019-01-01,2022-02-15,9.2,69.16,45.19,1,0,0,72.06,High,False,True,False,2024,33.38246086704518,29,64.48,69.86,27.939999999999998,53.36772260693162,93.52657621707903,60.94
VR-00007816,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-04-01,71.24,85.46,1,0.06,32.95,9.64,52,23534.49,7,91.74,15,11.1,2019-01-01,2021-08-21,30.91,92.56,75.13,0,0,0,80.46,High,True,True,False,2024,33.38246086704518,29,71.24,85.46,19.540000000000006,50.88972260693163,96.2923076923077,64.45
VR-00007817,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-05-01,73.67,75.75,4,0.093,15.71,0.71,16,9742.54,14,93.63,15,10.7,2019-01-01,2022-01-23,27.57,69.27,68.07,0,0,0,64.82,Medium,False,True,False,2024,33.38246086704518,29,73.67,75.75,35.18000000000001,51.45672260693162,99.1125,66.87
VR-00007818,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-06-01,74.43,77.58,1,0.001,48.13,6.74,58,3572.2,14,88.42,15,16.72,2019-01-01,2023-01-28,3.39,61.74,40.21,0,0,0,73.83,High,False,True,False,2024,33.38246086704518,29,74.43,77.58,26.17,49.893722606931625,97.67586206896551,65.21
VR-00007819,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-07-01,77.98,59.45,4,0.066,20.23,0.87,20,14280.05,11,91.01,15,23.63,2019-01-01,2023-11-24,25.65,58.73,47.85,0,0,0,68.17,Medium,False,True,False,2024,33.38246086704518,29,77.98,59.45,31.83,50.670722606931626,98.22045971329709,63.98
VR-00007820,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-08-01,72.81,78.34,4,0.023,22.56,2.5,20,8037.46,14,92.77,15,6.91,2019-01-01,2021-09-30,39.08,56.78,34.73,2,1,0,67.11,Medium,False,True,False,2024,33.38246086704518,29,72.81,78.34,32.89,51.198722606931625,88.42198581560284,65.03
VR-00007821,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-09-01,54.24,66.37,6,0.197,40.12,0.62,39,79463.38,12,82.08,15,18.75,2019-01-01,2021-02-18,18.86,79.89,52.74,0,0,0,20.21,Low,False,True,False,2024,33.38246086704518,29,54.24,66.37,79.78999999999999,47.991722606931624,97.44875118235038,67.32
VR-00007822,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-10-01,80.53,84.42,2,0.142,15.44,0.16,16,63669.05,10,89.79,15,10.81,2019-01-01,2022-02-12,21.47,91.37,61.13,0,0,0,82.16,High,False,True,False,2024,33.38246086704518,29,80.53,84.42,17.840000000000003,50.30472260693163,99.8,67.13
VR-00007823,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-11-01,62.88,71.2,4,0.252,57.0,7.95,57,15197.35,18,96.53,15,16.92,2019-01-01,2022-01-12,43.68,69.27,70.05,0,0,0,70.89,High,False,True,False,2024,33.38246086704518,29,62.88,71.2,29.11,52.326722606931625,97.21052631578948,61.36
VR-00007824,VND-000003,"Becker, Wright and Frazier",Saint Pierre and Miquelon,EMEA,Tier-3,Industrial Parts,2024-12-01,83.53,78.44,3,0.121,6.74,0.59,7,96261.53,16,95.21,15,14.69,2019-01-01,2021-03-22,8.62,69.27,55.61,0,0,0,12.93,Low,False,True,False,2024,33.38246086704518,29,83.53,78.44,87.07,51.930722606931624,98.31428571428572,80.7
VR-00000097,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-01-01,73.27,69.17,2,0.549,23.96,2.37,22,15958.53,9,94.11,120,115.35,2020-05-01,2022-09-15,3.12,86.02,58.92,0,0,0,79.19,High,False,False,False,2021,25.72311047734569,35,73.27,69.17,20.810000000000002,46.239177334141985,91.30121414478677,60.61
VR-00000098,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-02-01,74.91,85.44,0,0.088,35.69,0.35,36,702.05,9,90.01,120,136.5,2020-05-01,2023-02-08,36.92,33.67,55.09,1,0,0,66.52,Medium,False,False,False,2021,25.72311047734569,35,74.91,85.44,33.480000000000004,45.00917733414198,99.80555555555556,67.98
VR-00000099,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-03-01,67.24,66.74,3,0.302,44.6,6.41,48,1808.01,12,84.5,120,127.6,2020-05-01,2024-07-15,43.08,15.78,37.28,0,0,0,54.03,Medium,False,False,False,2021,25.72311047734569,35,67.24,66.74,45.97,43.356177334141975,97.32916666666667,63.82
VR-00000100,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-04-01,62.1,74.21,3,0.301,17.12,0.9,20,57195.67,16,93.91,120,113.14,2020-05-01,2022-12-08,36.62,73.15,58.46,0,0,0,69.74,Medium,False,False,False,2021,25.72311047734569,35,62.1,74.21,30.260000000000005,46.17917733414198,99.1,61.32
VR-00000101,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-05-01,75.18,83.2,2,0.336,19.93,0.22,15,20654.7,14,97.28,120,119.97,2020-05-01,2024-03-24,21.13,35.99,50.68,0,0,0,69.26,Medium,True,False,False,2021,25.72311047734569,35,75.18,83.2,30.739999999999995,47.19017733414198,79.91740424820205,64.41
VR-00000102,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-06-01,76.67,72.39,2,0.015,24.43,3.12,25,173217.32,11,98.94,120,119.78,2020-05-01,2023-01-08,13.12,50.21,85.93,0,0,0,18.37,Low,False,False,False,2021,25.72311047734569,35,76.67,72.39,81.63,47.68817733414198,97.504,75.58
VR-00000103,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-07-01,86.92,77.98,7,0.071,55.7,3.86,52,5326.63,14,89.82,120,125.48,2020-05-01,2023-04-29,24.23,84.17,46.87,0,0,0,79.19,High,False,False,False,2021,25.72311047734569,35,86.92,77.98,20.810000000000002,44.95217733414198,93.2012014915067,66.56
VR-00000104,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-08-01,77.89,88.93,1,0.004,43.61,3.03,51,60442.53,13,93.75,120,106.24,2020-05-01,2023-12-20,41.12,63.42,37.08,0,0,0,68.17,Medium,False,False,False,2021,25.72311047734569,35,77.89,88.93,31.83,46.13117733414198,98.81176470588235,69.26
VR-00000105,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-09-01,75.43,85.28000000000002,5,0.104,12.94,0.15,16,18677.21,11,92.74,120,119.64,2020-05-01,2023-12-10,33.12,63.65,56.47,0,0,0,70.34,High,False,False,False,2021,25.72311047734569,35,75.43,85.28000000000002,29.659999999999997,45.828177334141984,99.8125,67.46
VR-00000106,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-10-01,86.9,64.27,2,0.173,48.36,6.22,43,13970.34,9,93.81,120,122.0,2020-05-01,2024-04-07,12.59,47.99,74.04,2,0,0,74.07,High,False,False,False,2021,25.72311047734569,35,86.9,64.27,25.930000000000007,46.14917733414198,88.24014465154752,64.27
VR-00000107,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-11-01,87.16,72.49,3,0.014,44.26,1.58,47,13319.64,11,96.91,120,134.06,2020-05-01,2024-11-13,31.42,63.42,90.3,0,0,0,79.54,High,False,False,False,2021,25.72311047734569,35,87.16,72.49,20.459999999999994,47.079177334141974,99.32765957446809,66.7
VR-00000108,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2021-12-01,89.95,72.83,2,0.064,63.36,7.86,58,6804.05,16,95.16,120,114.04,2020-05-01,2023-03-25,19.07,68.53,55.88,0,0,0,78.0,High,False,False,False,2021,25.72311047734569,35,89.95,72.83,22.0,46.55417733414198,90.52197840473704,66.51
VR-00000109,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-01-01,67.3,74.2,4,0.038,31.69,6.47,38,3371.29,10,98.02,120,122.31,2020-05-01,2023-07-24,4.81,52.42,54.49,1,0,0,71.68,High,False,False,False,2022,39.960238944010115,24,67.3,74.2,28.319999999999993,57.378167260807075,96.59473684210526,63.79
VR-00000110,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-02-01,76.97,69.87,6,0.21,26.48,3.37,31,60943.05,14,85.62,120,112.03,2020-05-01,2023-01-04,7.89,30.43,83.44,0,0,0,70.02,High,False,False,False,2022,39.960238944010115,24,76.97,69.87,29.980000000000004,53.658167260807076,97.8258064516129,65.78
VR-00000111,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-03-01,68.55,70.29,4,0.069,53.43,5.61,58,14548.6,18,94.04,120,116.88,2020-05-01,2022-08-21,35.36,47.39,64.6,0,0,0,66.23,Medium,False,False,False,2022,39.960238944010115,24,68.55,70.29,33.769999999999996,56.18416726080708,98.06551724137931,64.51
VR-00000112,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-04-01,49.63,74.07,2,0.06,32.68,4.15,38,4027.07,4,89.73,120,120.7,2020-05-01,2022-10-14,6.13,67.66,44.71,0,0,0,68.28,Medium,False,False,False,2022,39.960238944010115,24,49.63,74.07,31.72,54.89116726080708,97.81578947368422,58.95
VR-00000113,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-05-01,74.38,71.19,3,0.021,47.72,5.07,43,42248.23,18,92.62,120,116.58,2020-05-01,2022-07-29,42.86,39.1,46.59,0,0,0,23.05,Low,False,False,True,2022,39.960238944010115,24,74.38,71.19,76.95,55.758167260807085,89.72903565371645,73.77
VR-00000114,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-06-01,67.3,82.7,3,0.018,6.29,0.89,7,39678.11,9,86.74,120,119.0,2020-05-01,2023-09-12,27.5,64.98,44.18,0,0,0,70.33,High,False,False,False,2022,39.960238944010115,24,67.3,82.7,29.67,53.994167260807075,97.45714285714286,65.38
VR-00000115,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-07-01,82.76,68.15,4,0.424,23.58,0.98,19,17214.12,13,87.68,120,126.76,2020-05-01,2023-09-25,40.24,68.99,46.58,1,0,0,70.51,High,True,False,False,2022,39.960238944010115,24,82.76,68.15,29.489999999999995,54.276167260807085,83.42982902548995,65.01
VR-00000116,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-08-01,82.0,71.41,2,0.071,11.73,0.7,9,26126.64,6,88.69,120,117.12,2020-05-01,2024-07-17,11.86,80.25,84.34,0,0,0,81.36,High,True,False,False,2022,39.960238944010115,24,82.0,71.41,18.64,54.57916726080708,79.82551861324241,62.77
VR-00000117,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-09-01,85.79,82.13,2,0.116,22.45,0.49,19,1723.79,13,90.0,120,114.84,2020-05-01,2024-07-05,18.19,80.9,66.85,0,0,0,82.01,High,False,False,False,2022,39.960238944010115,24,85.79,82.13,17.989999999999995,54.97216726080708,87.19022388934475,67.09
VR-00000118,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-10-01,72.02,73.24,5,0.103,29.23,1.26,49,77650.36,15,85.92,120,105.27,2020-05-01,2022-05-24,18.05,59.7,45.45,0,0,0,70.02,High,True,True,False,2022,39.960238944010115,24,72.02,73.24,29.980000000000004,53.74816726080708,99.4857142857143,65.24
VR-00000119,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-11-01,70.52,72.05,5,0.091,33.16,1.36,31,27238.15,12,100.0,120,130.32,2020-05-01,2024-02-04,28.26,73.22,55.63,1,0,0,73.01,High,False,False,False,2022,39.960238944010115,24,70.52,72.05,26.989999999999995,57.97216726080708,93.91148293707927,63.75
VR-00000120,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2022-12-01,78.77,69.18,2,0.215,45.15,3.13,48,62877.17,8,92.26,120,125.06,2020-05-01,2023-12-10,4.45,79.66,52.8,1,0,0,78.3,High,False,False,False,2022,39.960238944010115,24,78.77,69.18,21.700000000000003,55.65016726080708,98.69583333333334,64.96
VR-00000121,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-01-01,78.24,68.19,1,0.013,18.48,1.14,19,1093717.21,15,94.16,120,127.56,2020-05-01,2022-12-16,9.39,50.45,46.24,0,0,0,70.92,High,False,True,False,2023,42.33048674256919,23,78.24,68.19,29.08,57.879340719798435,98.8,66.43
VR-00000122,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-02-01,63.05,75.65,5,0.363,31.92,5.01,32,35016.4,19,100.0,120,117.35,2020-05-01,2023-06-05,36.93,75.09,48.37,0,0,0,70.21,High,False,False,False,2023,42.33048674256919,23,63.05,75.65,29.790000000000006,59.63134071979843,96.86875,63.48
VR-00000123,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-03-01,68.76,73.51,3,0.052,43.11,6.26,54,8064.91,9,88.48,120,110.89,2020-05-01,2024-09-08,14.97,44.06,91.86,0,0,0,71.49,High,True,False,False,2023,42.33048674256919,23,68.76,73.51,28.510000000000005,56.175340719798434,97.68148148148148,64.11
VR-00000124,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-04-01,75.04,80.87,2,0.091,33.99,7.46,51,134748.22,12,92.45,120,128.3,2020-05-01,2023-08-25,44.22,41.69,53.5,0,0,0,66.23,Medium,True,False,False,2023,42.33048674256919,23,75.04,80.87,33.769999999999996,57.36634071979843,97.07450980392157,68.61
VR-00000125,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-05-01,78.65,74.21,3,0.003,58.63,8.78,53,69334.7,19,90.06,120,118.63,2020-05-01,2024-09-14,32.27,80.82,60.39,1,0,0,75.87,High,False,False,False,2023,42.33048674256919,23,78.65,74.21,24.129999999999995,56.64934071979843,89.00471842929275,65.11
VR-00000126,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-06-01,79.37,83.68,4,0.021,33.46,1.61,34,26646.2,13,91.37,120,120.63,2020-05-01,2024-12-17,38.45,67.41,76.44,1,1,0,76.07,High,False,False,False,2023,42.33048674256919,23,79.37,83.68,23.930000000000007,57.04234071979843,99.0529411764706,68.75
VR-00000127,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-07-01,86.99,73.41,1,0.098,24.53,1.52,26,124026.16,11,90.65,120,121.44,2020-05-01,2023-02-23,21.82,61.08,47.32,0,0,0,74.17,High,False,True,False,2023,42.33048674256919,23,86.99,73.41,25.83,56.82634071979844,98.83076923076923,69.29
VR-00000128,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-08-01,75.34,78.39,4,0.337,23.91,2.43,25,10171.47,12,97.51,120,135.11,2020-05-01,2023-11-06,12.61,63.42,69.47,0,0,0,72.29,High,False,False,False,2023,42.33048674256919,23,75.34,78.39,27.709999999999994,58.88434071979843,98.056,67.36
VR-00000129,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-09-01,86.94,73.96,3,0.329,52.74,3.38,59,298970.97,15,89.56,120,121.0,2020-05-01,2022-06-05,33.34,29.47,37.67,0,0,0,65.14,Medium,False,True,False,2023,42.33048674256919,23,86.94,73.96,34.86,56.49934071979843,98.8542372881356,71.15
VR-00000130,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-10-01,70.58,74.71,5,0.251,46.31,0.13,51,3433.68,5,88.21,120,114.15,2020-05-01,2023-03-17,28.97,74.04,51.37,1,0,0,72.01,High,False,True,False,2023,42.33048674256919,23,70.58,74.71,27.989999999999995,56.09434071979843,99.94901960784314,65.12
VR-00000131,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-11-01,73.38,77.24,1,0.373,10.66,0.78,12,6655.56,14,97.5,120,129.96,2020-05-01,2023-10-23,25.61,68.0,71.61,1,0,0,75.46,High,False,True,False,2023,42.33048674256919,23,73.38,77.24,24.540000000000006,58.88134071979843,98.7,66.01
VR-00000132,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2023-12-01,65.68,74.04,2,0.184,36.15,2.1,36,6714.33,9,86.48,120,124.84,2020-05-01,2025-03-01,23.7,63.42,86.19,2,0,0,70.08,High,False,False,False,2023,42.33048674256919,23,65.68,74.04,29.92,55.57534071979843,98.50138312586446,63.61
VR-00000133,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-01-01,73.66,74.62,2,0.007,7.25,0.2,9,24474.77,15,86.84,120,123.19,2020-05-01,2024-07-12,30.72,48.48,61.98,0,0,0,68.31,Medium,False,False,False,2024,48.797332474248,26,73.66,74.62,31.689999999999998,60.2101327319736,99.55555555555556,67.32
VR-00000134,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-02-01,64.55,70.96,3,0.219,27.93,0.08,29,21417.4,15,96.21,120,130.03,2020-05-01,2025-02-26,4.42,60.96,39.41,0,0,0,70.42,High,False,False,False,2024,48.797332474248,26,64.55,70.96,29.58,63.021132731973594,99.9448275862069,63.92
VR-00000135,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-03-01,80.4,82.06,2,0.232,18.25,2.28,16,1376.82,7,96.02,120,118.98,2020-05-01,2023-02-08,22.16,63.42,65.63,1,0,0,82.59,High,False,True,False,2024,48.797332474248,26,80.4,82.06,17.409999999999997,62.9641327319736,87.28698630136986,66.55
VR-00000136,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-04-01,67.84,78.62,4,0.187,52.94,7.85,56,45824.9,12,82.11,120,108.96,2020-05-01,2022-10-23,3.01,17.76,69.59,1,0,0,65.95,Medium,False,True,False,2024,48.797332474248,26,67.84,78.62,34.05,58.791132731973605,97.19642857142857,66.28
VR-00000137,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-05-01,73.36,72.72,5,0.264,20.48,3.06,20,34543.17,9,94.24,120,131.05,2020-05-01,2023-04-29,25.84,39.57,47.18,1,0,0,21.97,Low,False,True,False,2024,48.797332474248,26,73.36,72.72,78.03,62.4301327319736,95.065,75.78
VR-00000138,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-06-01,84.18,72.65,7,0.654,18.22,2.24,18,5486.23,10,88.42,120,112.3,2020-05-01,2024-01-05,14.38,100.0,70.64,0,0,0,84.32,High,False,True,False,2024,48.797332474248,26,84.18,72.65,15.680000000000007,60.684132731973605,96.54513965117698,66.5
VR-00000139,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-07-01,82.88,68.85,1,0.294,37.15,0.39,40,25750.1,19,90.52,120,111.62,2020-05-01,2022-09-04,29.04,63.42,51.36,0,0,0,72.01,High,False,True,False,2024,48.797332474248,26,82.88,68.85,27.989999999999995,61.3141327319736,99.805,68.4
VR-00000140,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-08-01,85.33,71.12,3,0.651,28.16,2.42,40,21785.99,11,99.6,120,132.64,2020-05-01,2023-11-14,4.44,60.78,63.66,0,0,0,78.37,High,True,True,False,2024,48.797332474248,26,85.33,71.12,21.629999999999995,64.0381327319736,98.79,68.57
VR-00000141,VND-000004,Fields Inc,India,EMEA,Tier-3,Services,2024-09-01,76.39,70.36333333333333,5,0.09,19.37,0.46,18,3454.28,18,91.8,120,111.0,2020-05-01,2022-09-26,18.04,66.38,81.6,0,0,0,79.2,High,False,True,False,2024,48.797332474248,26,76.39,70.36333333333333,20.799999999999997,61.6981327319736,93.8306545058223,64.48
