finance_record_id,record_date,fiscal_week,fiscal_quarter,fiscal_year,order_id,vendor_id,shipment_id,transaction_type,revenue_usd,procurement_cost_usd,logistics_cost_usd,operational_cost_usd,sla_penalty_usd,gross_profit_usd,ebitda_usd,accounts_receivable_usd,accounts_payable_usd,inventory_value_usd,working_capital_usd,working_capital_ratio,cash_flow_usd,cash_position_usd,days_sales_outstanding,days_payable_outstanding,cash_conversion_cycle,financial_risk_score,risk_flag,cash_flow_sign_issue_flag,procurement_gt_revenue_flag
FIN-0000008744,2021-01-03,53,Q1,2021,,,,Revenue,20286.02,0.0,0.0,0.0,0.0,20286.02,20286.02,66181.36,44256.97,86814.21,108738.6,3.457,835003.44,-33367688.94,57.02,51.0,44.74,20.89,0,False,False
FIN-0000010878,2021-01-03,53,Q1,2021,,,SHP-00019293,Logistics Cost,0.0,0.0,253.58,0.0,0.0,0.0,-253.58,62058.05,43790.44,122082.34,140349.95,4.205,-36137.85,-33403826.79,69.33,65.16,36.29,20.0,0,True,False
FIN-0000011361,2021-01-03,53,Q1,2021,,,,Revenue,74599.32,0.0,0.0,0.0,0.0,74599.32,74599.32,175464.27,89563.84,50766.39,136666.82,2.5259,236740.77,-33167086.02,48.09,82.28,16.84,23.57,0,False,False
FIN-0000011955,2021-01-03,53,Q1,2021,,,,Revenue,219821.99,0.0,0.0,0.0,0.0,219821.99,219821.99,303682.94,167844.37,121351.84,257190.41,2.5323,145131.13,-33021954.89,76.41,66.84,53.76,22.63,0,True,False
FIN-0000012879,2021-01-03,53,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3572.72,47820.83,42753.58,-1494.53,0.9687,-1366939.77,-34388894.66,50.78,61.79,34.16,23.39,1,True,False
FIN-0000014900,2021-01-03,53,Q1,2021,,VND-000125,,Procurement,0.0,17860.4,0.0,0.0,0.0,-17860.4,0.0,6406.92,492750.86,194572.48,-291771.46,0.4079,-37389.69,-34426284.35,68.35,64.2,55.59,35.02,1,True,False
FIN-0000014932,2021-01-03,53,Q1,2021,ORD-00009587,,SHP-00004003,Logistics Cost,0.0,0.0,1309.86,0.0,0.0,0.0,-1309.86,312388.23,94483.26,105779.2,323684.17,4.4258,-86420.17,-34512704.52,57.45,49.73,45.63,20.95,0,True,False
FIN-0000015262,2021-01-03,53,Q1,2021,,VND-000933,,Procurement,0.0,349.72,0.0,0.0,0.0,-349.72,0.0,109497.68,258403.76,130759.36,-18146.72,0.9298,-798303.36,-35311007.88,43.97,97.11,-6.85,26.21,1,True,False
FIN-0000015634,2021-01-03,53,Q1,2021,ORD-00073083,VND-000061,,Procurement,0.0,9857.23,0.0,0.0,0.0,-9857.23,0.0,338765.9,66601.14,108118.88,380283.64,6.7099,-424627.12,-35735635.0,53.26,77.22,0.14,22.02,0,False,False
FIN-0000016737,2021-01-03,53,Q1,2021,,,,Revenue,259301.29,0.0,0.0,0.0,0.0,259301.29,259301.29,28174.87,71975.86,55822.46,12021.47,1.167,348250.45,-35387384.55,46.31,99.76,-2.47,24.11,0,False,False
FIN-0000017755,2021-01-03,53,Q1,2021,,VND-000018,,Procurement,0.0,104831.59,0.0,0.0,0.0,-104831.59,0.0,92823.55,70764.07,26113.64,48173.12,1.6808,-364781.05,-35752165.6,70.32,48.75,60.39,24.62,0,False,False
FIN-0000019474,2021-01-03,53,Q1,2021,ORD-00089826,VND-000717,,Procurement,0.0,15639.12,0.0,0.0,0.0,-15639.12,0.0,77956.37,105305.28,12053.19,-15295.72,0.8547,-138915.68,-35891081.28,43.37,69.93,12.26,52.96,1,False,False
FIN-0000021226,2021-01-03,53,Q1,2021,,VND-001000,,Procurement,0.0,24769.13,0.0,0.0,0.0,-24769.13,0.0,164177.88,43586.13,20102.89,140694.64,4.228,-1380983.76,-37272065.04,62.4,66.07,52.65,22.3,0,True,False
FIN-0000022173,2021-01-03,53,Q1,2021,ORD-00089127,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19540.12,1357.16,57773.29,75956.25,56.9671,-278499.38,-37550564.42,71.75,49.5,66.98,26.59,0,True,False
FIN-0000024254,2021-01-03,53,Q1,2021,,,,Revenue,10931.41,0.0,0.0,0.0,0.0,10931.41,10931.41,8322.39,8596.67,464417.21,464142.93,54.991,336432.73,-37214131.69,63.33,76.7,37.06,20.0,0,True,False
FIN-0000024274,2021-01-03,53,Q1,2021,ORD-00046743,,,Revenue,2189.6,0.0,0.0,0.0,0.0,2189.6,2189.6,74497.89,57853.02,24504.87,41149.74,1.7113,1004566.84,-36209564.85,76.34,82.89,43.09,20.0,0,True,False
FIN-0000024624,2021-01-03,53,Q1,2021,ORD-00078679,,,Revenue,5956.95,0.0,0.0,0.0,0.0,5956.95,5956.95,181437.67,49897.47,268904.62,400444.82,9.0254,1003319.06,-35206245.79,70.25,67.95,48.13,20.94,0,True,False
FIN-0000024778,2021-01-03,53,Q1,2021,,VND-000955,,Procurement,0.0,5963.13,0.0,0.0,0.0,-5963.13,0.0,159920.07,23469.26,36250.2,172701.01,8.3586,-589808.42,-35796054.21,69.68,85.63,28.85,20.0,0,False,False
FIN-0000024933,2021-01-03,53,Q1,2021,ORD-00086305,,SHP-00052716,Logistics Cost,0.0,0.0,5850.58,0.0,0.0,0.0,-5850.58,90407.54,50128.04,60984.26,101263.76,3.0201,-267732.06,-36063786.27,57.66,74.9,18.31,20.7,0,False,False
FIN-0000026058,2021-01-03,53,Q1,2021,ORD-00085618,,,Revenue,47665.81,0.0,0.0,0.0,0.0,47665.81,47665.81,393030.67,62219.72,55879.19,386690.14,7.2149,387093.42,-35676692.85,41.81,59.97,16.99,25.46,0,True,False
FIN-0000026337,2021-01-03,53,Q1,2021,,,,SLA Penalty,0.0,0.0,0.0,0.0,13031.98,0.0,0.0,165146.56,42121.05,85232.69,208258.2,5.9443,-446716.99,-36123409.84,74.42,59.75,64.72,25.92,0,False,False
FIN-0000029155,2021-01-03,53,Q1,2021,ORD-00024305,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53004.06,55250.1,515241.84,512995.8,10.285,-535417.35,-36658827.19,45.98,64.5,38.09,24.21,0,False,False
FIN-0000029217,2021-01-03,53,Q1,2021,ORD-00078807,,SHP-00058605,Logistics Cost,0.0,0.0,2032.58,0.0,0.0,0.0,-2032.58,79278.55,184014.88,176880.89,72144.56,1.3921,-401024.81,-37059852.0,83.38,48.69,80.57,30.67,0,True,False
FIN-0000031076,2021-01-03,53,Q1,2021,ORD-00032914,VND-000503,,Procurement,0.0,67557.28,0.0,0.0,0.0,-67557.28,0.0,48056.29,27421.49,394795.98,415430.78,16.1498,-209878.47,-37269730.47,62.44,68.78,40.69,20.0,0,True,False
FIN-0000034675,2021-01-03,53,Q1,2021,ORD-00022691,,SHP-00058908,Logistics Cost,0.0,0.0,8081.16,0.0,0.0,0.0,-8081.16,113817.37,83931.7,24053.14,53938.81,1.6427,-455329.45,-37725059.92,26.8,55.38,14.24,29.96,0,True,False
FIN-0000034808,2021-01-03,53,Q1,2021,,,SHP-00053290,Logistics Cost,0.0,0.0,250.17,0.0,0.0,0.0,-250.17,94775.79,113698.26,84940.12,66017.65,1.5806,-564587.41,-38289647.33,60.89,59.48,34.3,20.0,0,True,False
FIN-0000035555,2021-01-03,53,Q1,2021,ORD-00015539,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400009.22,36227.72,40574.06,404355.56,12.1615,-181471.98,-38471119.31,55.88,59.79,36.11,21.24,0,True,False
FIN-0000036417,2021-01-03,53,Q1,2021,,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-56710.53,15132.12,32557.58,149499.79,132074.33,5.0566,-2399908.21,-40871027.52,54.37,44.7,31.16,21.69,0,True,False
FIN-0000037519,2021-01-03,53,Q1,2021,ORD-00067697,,,Revenue,43393.7,0.0,0.0,0.0,0.0,43393.7,43393.7,4745258.29,11634.64,119422.36,4853046.01,418.1204,33631.15,-40837396.37,51.39,68.79,37.76,22.58,0,True,False
FIN-0000040923,2021-01-03,53,Q1,2021,ORD-00087855,,,Revenue,174008.2,0.0,0.0,0.0,0.0,174008.2,174008.2,826953.96,12552.75,196507.31,1010908.52,81.5328,470812.33,-40366584.04,64.57,57.72,56.7,23.51,0,True,False
FIN-0000042234,2021-01-03,53,Q1,2021,ORD-00020956,VND-000038,,Procurement,0.0,8707.93,0.0,0.0,0.0,-8707.93,0.0,2694.51,49640.84,204558.03,157611.7,4.175,-1555207.63,-41921791.67,59.58,38.92,72.75,28.45,0,True,False
FIN-0000052039,2021-01-03,53,Q1,2021,,,,Revenue,57012.24,0.0,0.0,0.0,0.0,57012.24,57012.24,116703.66,94848.44,96923.74,118778.96,2.2523,271823.22,-41649968.45,38.44,61.94,23.67,26.47,0,False,False
FIN-0000053206,2021-01-03,53,Q1,2021,ORD-00075657,,,Revenue,739173.24,0.0,0.0,0.0,0.0,739173.24,739173.24,169832.07,124792.83,30186.25,75225.49,1.6028,106227.21,-41543741.24,50.77,83.08,7.03,22.77,0,True,False
FIN-0000054278,2021-01-03,53,Q1,2021,ORD-00075898,,SHP-00006802,Logistics Cost,0.0,0.0,4832.04,0.0,0.0,0.0,-4832.04,923547.7,278871.22,457812.01,1102488.49,4.9534,-881456.19,-42425197.43,47.13,65.04,12.27,23.86,0,True,False
FIN-0000060014,2021-01-03,53,Q1,2021,,,,Revenue,20094.86,0.0,0.0,0.0,0.0,20094.86,20094.86,115182.87,13444.75,324161.95,425900.07,32.6778,1335022.87,-41090174.56,83.92,59.09,80.72,30.72,0,True,False
FIN-0000061956,2021-01-03,53,Q1,2021,ORD-00031760,,SHP-00029676,Logistics Cost,0.0,0.0,2041.62,0.0,0.0,0.0,-2041.62,24437.91,69404.54,72541.24,27574.61,1.3973,-1450869.17,-42541043.73,42.31,50.09,46.99,64.01,0,True,False
FIN-0000063444,2021-01-03,53,Q1,2021,,VND-000366,,Procurement,0.0,7002.7,0.0,0.0,0.0,-7002.7,0.0,19277.85,24308.09,72202.22,67171.98,3.7634,-971494.03,-43512537.76,57.42,64.88,25.62,20.77,0,True,False
FIN-0000064212,2021-01-03,53,Q1,2021,ORD-00024731,,,Operational Expense,0.0,0.0,0.0,17632.88,0.0,0.0,-17632.88,75628.83,31528.32,257531.42,301631.93,10.567,-11839.47,-43524377.23,52.91,47.33,58.58,26.2,0,False,False
FIN-0000065320,2021-01-03,53,Q1,2021,,,,Revenue,49662.59,0.0,0.0,0.0,0.0,49662.59,49662.59,110786.69,235204.51,65083.87,-59333.95,0.7477,1289703.78,-42234673.45,55.39,58.18,49.71,27.84,1,False,False
FIN-0000001263,2021-01-04,1,Q1,2021,ORD-00029059,,,Revenue,38453.84,0.0,0.0,0.0,0.0,38453.84,38453.84,11716.04,103262.49,222522.38,130975.93,2.2684,817231.68,-41417441.77,25.15,68.55,0.61,30.46,0,False,False
FIN-0000001892,2021-01-04,1,Q1,2021,ORD-00057385,,,SLA Penalty,0.0,0.0,0.0,0.0,18258.16,0.0,0.0,33843.91,86346.62,17434.36,-35068.35,0.5939,-23914.92,-41441356.69,51.18,51.92,52.22,32.93,1,True,False
FIN-0000006798,2021-01-04,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386030.5,197890.44,197604.18,385744.24,2.9493,-669302.38,-42110659.07,75.46,61.24,57.12,23.64,0,True,False
FIN-0000009306,2021-01-04,1,Q1,2021,,,,Operational Expense,0.0,0.0,0.0,6668.19,0.0,0.0,-6668.19,178116.65,53469.59,37118.66,161765.72,4.0254,-388791.47,-42499450.54,57.6,73.98,33.59,20.72,0,False,False
FIN-0000011403,2021-01-04,1,Q1,2021,ORD-00066417,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215891.72,72172.0,78760.6,222480.32,4.0826,-845554.35,-43345004.89,62.5,73.5,42.49,20.0,0,False,False
FIN-0000011687,2021-01-04,1,Q1,2021,ORD-00072357,,,Operational Expense,0.0,0.0,0.0,4404.72,0.0,0.0,-4404.72,21076.08,103741.89,13038.85,-69626.96,0.3288,-1091946.57,-44436951.46,62.99,80.78,38.13,33.42,1,True,False
FIN-0000011938,2021-01-04,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187293.19,4183.51,175374.53,358484.21,86.6898,-1181022.26,-45617973.72,40.0,65.61,27.46,26.0,0,False,False
FIN-0000012407,2021-01-04,1,Q1,2021,ORD-00015322,VND-000436,,Procurement,0.0,42132.72,0.0,0.0,0.0,-42132.72,0.0,1855786.19,45634.83,41944.43,1852095.79,41.5851,-2827166.29,-48445140.01,30.09,71.6,-10.26,28.97,0,False,False
FIN-0000013080,2021-01-04,1,Q1,2021,ORD-00048944,,SHP-00050861,Logistics Cost,0.0,0.0,1416.03,0.0,0.0,0.0,-1416.03,14844.13,390494.3,80273.9,-295376.27,0.2436,-160368.92,-48605508.93,46.77,54.14,45.67,39.3,1,True,False
FIN-0000015588,2021-01-04,1,Q1,2021,,,SHP-00069329,Logistics Cost,0.0,0.0,5735.76,0.0,0.0,0.0,-5735.76,201041.66,407605.03,242674.1,36110.73,1.0886,-2488761.35,-51094270.28,48.75,61.34,35.35,23.38,0,False,False
FIN-0000015633,2021-01-04,1,Q1,2021,,,SHP-00005485,Logistics Cost,0.0,0.0,834.56,0.0,0.0,0.0,-834.56,291468.78,131435.72,25216.38,185249.44,2.4094,-1592876.96,-52687147.24,50.37,50.56,44.48,22.89,0,False,False
FIN-0000020316,2021-01-04,1,Q1,2021,,VND-000131,,Procurement,0.0,8149.02,0.0,0.0,0.0,-8149.02,0.0,20890.82,12843.25,170939.48,178987.05,14.9363,-640545.1,-53327692.34,68.86,74.92,53.53,65.98,0,False,False
FIN-0000021442,2021-01-04,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14680.06,348566.28,197272.79,-136613.43,0.6081,-61536.11,-53389228.45,64.07,88.11,38.55,27.84,1,False,False
FIN-0000030204,2021-01-04,1,Q1,2021,ORD-00029901,,,Revenue,47164.38,0.0,0.0,0.0,0.0,47164.38,47164.38,99248.96,17018.28,190258.43,272489.11,17.0116,321679.66,-53067548.79,52.75,76.84,8.2,22.18,0,False,False
FIN-0000031933,2021-01-04,1,Q1,2021,,VND-000961,,Procurement,0.0,7407.63,0.0,0.0,0.0,-7407.63,0.0,25878.04,35499.23,13247.47,3626.28,1.1022,-1355061.46,-54422610.25,34.25,58.26,25.31,27.72,0,False,False
FIN-0000032136,2021-01-04,1,Q1,2021,ORD-00002032,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.68,18310.01,485639.06,504485.73,28.5525,-24978.03,-54447588.28,60.41,62.0,35.89,20.0,0,False,False
FIN-0000033289,2021-01-04,1,Q1,2021,ORD-00047168,,,Revenue,2148.93,0.0,0.0,0.0,0.0,2148.93,2148.93,576575.48,35274.77,90508.31,631809.02,18.9111,945926.52,-53501661.76,55.31,65.64,31.9,21.41,0,False,False
FIN-0000034450,2021-01-04,1,Q1,2021,ORD-00025375,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-34971.15,225864.94,15011.48,811517.12,1022370.58,69.1059,-663120.84,-54164782.6,49.66,58.51,37.35,23.1,0,True,False
FIN-0000035205,2021-01-04,1,Q1,2021,ORD-00078374,,,Operational Expense,0.0,0.0,0.0,1536.67,0.0,0.0,-1536.67,7631.07,538339.96,131404.0,-399304.89,0.2583,-1676850.29,-55841632.89,44.48,86.16,14.56,39.49,1,True,False
FIN-0000036899,2021-01-04,1,Q1,2021,,VND-000568,,Procurement,0.0,12892.95,0.0,0.0,0.0,-12892.95,0.0,21442.94,100498.59,282939.13,203883.48,3.0287,-331757.39,-56173390.28,66.74,91.54,6.23,20.0,0,True,False
FIN-0000037844,2021-01-04,1,Q1,2021,ORD-00012127,,SHP-00054889,Logistics Cost,0.0,0.0,937.77,0.0,0.0,0.0,-937.77,89955.66,19092.24,202837.7,273701.12,15.3357,-697787.9,-56871178.18,94.87,69.46,78.58,75.12,1,False,False
FIN-0000038200,2021-01-04,1,Q1,2021,,,SHP-00010252,Logistics Cost,0.0,0.0,1636.8,0.0,0.0,0.0,-1636.8,37076.95,35063.69,154637.61,156650.87,5.4676,-527055.25,-57398233.43,38.1,51.17,40.51,26.57,0,False,False
FIN-0000040339,2021-01-04,1,Q1,2021,,VND-000223,,Procurement,0.0,8910.28,0.0,0.0,0.0,-8910.28,0.0,1650310.15,27403.01,52251.48,1675158.62,62.1305,-286704.9,-57684938.33,59.36,87.1,4.83,20.19,0,True,False
FIN-0000045384,2021-01-04,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78615.7,43639.63,15556.17,50532.24,2.1579,-1270714.84,-58955653.17,64.77,74.35,43.07,20.0,0,False,False
FIN-0000045471,2021-01-04,1,Q1,2021,ORD-00005247,,,Revenue,5903.65,0.0,0.0,0.0,0.0,5903.65,5903.65,376299.01,317633.91,25233.7,83898.8,1.2641,127794.4,-58827858.77,52.12,65.69,44.65,22.36,0,True,False
FIN-0000045869,2021-01-04,1,Q1,2021,ORD-00060905,,,SLA Penalty,0.0,0.0,0.0,0.0,88747.54,0.0,0.0,14847.6,24500.22,142042.58,132389.96,6.4036,-620676.65,-59448535.42,67.91,59.62,34.31,20.0,0,True,False
FIN-0000047385,2021-01-04,1,Q1,2021,,,SHP-00074696,Logistics Cost,0.0,0.0,5411.0,0.0,0.0,0.0,-5411.0,7085.54,19607.3,43644.85,31123.09,2.5873,-459343.91,-59907879.33,49.88,42.71,49.56,24.4,0,True,False
FIN-0000051357,2021-01-04,1,Q1,2021,ORD-00079899,,,Revenue,4146.44,0.0,0.0,0.0,0.0,4146.44,4146.44,485374.31,137526.03,717147.71,1064995.99,8.744,533203.38,-59374675.95,59.65,100.8,9.75,55.57,0,True,False
FIN-0000052320,2021-01-04,1,Q1,2021,ORD-00072531,,SHP-00012153,Logistics Cost,0.0,0.0,419.87,0.0,0.0,0.0,-419.87,158326.49,31842.72,22915.19,149398.96,5.6918,-742018.63,-60116694.58,60.07,92.59,15.94,20.0,0,False,False
FIN-0000053217,2021-01-04,1,Q1,2021,ORD-00000303,,,Revenue,34814.16,0.0,0.0,0.0,0.0,34814.16,34814.16,154526.23,13339.24,67581.4,208768.39,16.6507,1386086.5,-58730608.08,72.76,62.0,41.21,20.0,0,True,False
FIN-0000054027,2021-01-04,1,Q1,2021,,,SHP-00023744,Logistics Cost,0.0,0.0,527.47,0.0,0.0,0.0,-527.47,142163.44,153035.76,91756.72,80884.4,1.5285,-907338.6,-59637946.68,73.52,62.36,45.53,20.16,0,True,False
FIN-0000054524,2021-01-04,1,Q1,2021,,,,Revenue,6709.93,0.0,0.0,0.0,0.0,6709.93,6709.93,58782.33,27220.78,139867.37,171428.92,7.2977,930387.61,-58707559.07,43.41,68.89,13.96,52.2,0,False,False
FIN-0000056541,2021-01-04,1,Q1,2021,ORD-00087091,,,Operational Expense,0.0,0.0,0.0,1963.91,0.0,0.0,-1963.91,139441.23,116340.02,110503.29,133604.5,2.1484,-334831.41,-59042390.48,40.96,82.0,2.47,25.71,0,True,False
FIN-0000057675,2021-01-04,1,Q1,2021,ORD-00033673,VND-000113,,Procurement,0.0,26913.93,0.0,0.0,0.0,-26913.93,0.0,33523.65,55578.45,57833.71,35778.91,1.6438,-393525.74,-59435916.22,50.7,72.8,27.19,22.79,0,True,False
FIN-0000057821,2021-01-04,1,Q1,2021,ORD-00083408,,,Revenue,6322.21,0.0,0.0,0.0,0.0,6322.21,6322.21,109717.92,75857.85,61557.09,95417.16,2.2578,420075.89,-59015840.33,63.92,69.2,26.96,20.0,0,False,False
FIN-0000060908,2021-01-04,1,Q1,2021,,VND-000953,,Procurement,0.0,62736.18,0.0,0.0,0.0,-62736.18,0.0,77194.74,72713.88,194879.86,199360.72,3.7417,-251860.88,-59267701.21,53.4,89.62,16.5,21.98,0,True,False
FIN-0000061239,2021-01-04,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60299.41,91307.16,35876.67,4868.92,1.0533,-903605.0,-60171306.21,66.12,69.45,37.35,20.0,0,False,False
FIN-0000062249,2021-01-04,1,Q1,2021,,VND-000489,,Procurement,0.0,2320.8,0.0,0.0,0.0,-2320.8,0.0,20543.5,20834.69,37671.22,37380.03,2.7941,-1681705.67,-61853011.88,69.11,75.32,34.88,20.0,0,True,False
FIN-0000063379,2021-01-04,1,Q1,2021,,VND-000739,,Procurement,0.0,31634.55,0.0,0.0,0.0,-31634.55,0.0,210006.33,75434.16,34340.98,168913.15,3.2392,-74449.41,-61927461.29,61.52,62.78,36.0,20.0,0,False,False
FIN-0000064234,2021-01-04,1,Q1,2021,,,,Revenue,18252.27,0.0,0.0,0.0,0.0,18252.27,18252.27,21320.24,44776.99,79434.18,55977.43,2.2501,325377.76,-61602083.53,59.2,74.68,39.79,20.24,0,False,False
FIN-0000003759,2021-01-05,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114958.56,23255.87,446355.14,538057.83,24.1364,-652117.67,-62254201.2,59.76,68.32,50.18,21.63,0,True,False
FIN-0000005322,2021-01-05,1,Q1,2021,ORD-00043231,VND-000147,,Procurement,0.0,2614.17,0.0,0.0,0.0,-2614.17,0.0,9068.24,29561.32,9565.53,-10927.55,0.6303,-404273.65,-62658474.85,59.35,73.48,23.43,27.59,1,True,False
FIN-0000008109,2021-01-05,1,Q1,2021,ORD-00021974,,,Revenue,41473.62,0.0,0.0,0.0,0.0,41473.62,41473.62,141953.12,68240.04,350002.17,423715.25,7.2092,339087.89,-62319386.96,56.93,67.18,34.58,20.92,0,True,False
FIN-0000013164,2021-01-05,1,Q1,2021,ORD-00061660,,,Revenue,50988.15,0.0,0.0,0.0,0.0,50988.15,50988.15,67518.18,40370.22,77148.78,104296.74,3.5835,673500.48,-61645886.48,59.18,55.1,22.71,20.25,0,False,False
FIN-0000016923,2021-01-05,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60919.97,72178.74,78144.52,66885.75,1.9267,-249051.96,-61894938.44,56.54,70.18,33.28,21.04,0,True,False
FIN-0000018398,2021-01-05,1,Q1,2021,ORD-00001814,,,Operational Expense,0.0,0.0,0.0,1070.38,0.0,0.0,-1070.38,55325.21,195017.93,84153.16,-55539.56,0.7152,-729738.43,-62624676.87,57.72,72.09,24.99,26.38,1,False,False
FIN-0000018488,2021-01-05,1,Q1,2021,ORD-00055611,VND-001075,,Procurement,0.0,159674.95,0.0,0.0,0.0,-159674.95,0.0,620377.15,65741.79,137446.36,692081.72,11.5273,-322286.38,-62946963.25,55.7,74.23,22.05,21.29,0,True,False
FIN-0000019280,2021-01-05,1,Q1,2021,,VND-000035,,Procurement,0.0,1292.0,0.0,0.0,0.0,-1292.0,0.0,32535.6,6609.19,58970.56,84896.97,13.8453,-1386256.44,-64333219.69,63.27,59.99,60.53,24.66,0,True,False
FIN-0000019723,2021-01-05,1,Q1,2021,,,,Revenue,73575.07,0.0,0.0,0.0,0.0,73575.07,73575.07,9043.4,25982.99,17171.62,232.03,1.0089,1339747.77,-62993471.92,58.53,58.16,39.15,20.44,0,False,False
FIN-0000021807,2021-01-05,1,Q1,2021,,VND-000529,,Procurement,0.0,278572.07,0.0,0.0,0.0,-278572.07,0.0,56324.17,45558.03,25476.52,36242.66,1.7955,-2335783.09,-65329255.01,42.64,89.68,-6.18,25.21,0,True,False
FIN-0000022984,2021-01-05,1,Q1,2021,,,,Operational Expense,0.0,0.0,0.0,5719.35,0.0,0.0,-5719.35,80370.7,45856.05,197363.43,231878.08,6.0567,-1188870.09,-66518125.1,55.27,73.07,21.71,21.42,0,False,False
FIN-0000023523,2021-01-05,1,Q1,2021,,,,Operational Expense,0.0,0.0,0.0,4477.75,0.0,0.0,-4477.75,33868.86,34927.02,192268.42,191210.26,6.4746,-231281.66,-66749406.76,47.48,70.29,27.45,23.76,0,False,False
FIN-0000024493,2021-01-05,1,Q1,2021,ORD-00058440,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17818.46,11397.75,49510.53,55931.24,5.9072,-412879.46,-67162286.22,67.14,79.02,50.17,21.55,0,False,False
FIN-0000025865,2021-01-05,1,Q1,2021,,,,Revenue,43428.97,0.0,0.0,0.0,0.0,43428.97,43428.97,145494.43,35938.33,208200.11,317756.21,9.8417,957403.47,-66204882.75,58.38,42.27,44.47,20.49,0,False,False
FIN-0000025949,2021-01-05,1,Q1,2021,,VND-000535,,Procurement,0.0,1905.84,0.0,0.0,0.0,-1905.84,0.0,58622.72,36444.99,174575.07,196752.8,6.3986,-230520.42,-66435403.17,61.65,59.11,44.22,20.0,0,True,False
FIN-0000028121,2021-01-05,1,Q1,2021,ORD-00054010,VND-001169,,Procurement,0.0,690.06,0.0,0.0,0.0,-690.06,0.0,18486.92,82891.36,259632.67,195228.23,3.3552,-1317630.73,-67753033.9,68.05,47.71,61.88,25.06,0,True,False
FIN-0000028325,2021-01-05,1,Q1,2021,,,,SLA Penalty,0.0,0.0,0.0,0.0,9704.5,0.0,0.0,30897.57,42260.22,72232.39,60869.74,2.4404,-1435898.76,-69188932.66,57.63,21.81,76.07,30.03,0,True,False
FIN-0000030461,2021-01-05,1,Q1,2021,,,,Revenue,29088.92,0.0,0.0,0.0,0.0,29088.92,29088.92,18386.68,50400.72,14306.63,-17707.41,0.6487,1786301.0,-67402631.66,69.89,63.98,65.51,33.18,1,False,False
FIN-0000031486,2021-01-05,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393414.8,43005.75,215840.24,566249.29,14.1668,-693429.53,-68096061.19,58.16,61.88,48.97,21.74,0,True,False
FIN-0000037641,2021-01-05,1,Q1,2021,,,,Operational Expense,0.0,0.0,0.0,3295.19,0.0,0.0,-3295.19,353858.51,9056.02,297473.84,642276.33,71.9226,-9330.46,-68105391.65,67.21,75.11,45.31,20.09,0,False,False
FIN-0000037804,2021-01-05,1,Q1,2021,,,,Revenue,39441.8,0.0,0.0,0.0,0.0,39441.8,39441.8,378643.05,259798.71,115852.18,234696.52,1.9034,943988.18,-67161403.47,59.68,66.51,52.69,22.4,0,True,False
FIN-0000038565,2021-01-05,1,Q1,2021,,VND-000168,,Procurement,0.0,3495.7,0.0,0.0,0.0,-3495.7,0.0,34042.33,112187.02,143842.54,65697.85,1.5856,-125509.46,-67286912.93,45.85,56.61,43.15,24.24,0,True,False
FIN-0000040321,2021-01-05,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22973.68,55295.86,35025.74,2703.56,1.0489,-620638.91,-67907551.84,38.05,81.54,14.23,26.58,0,False,False
FIN-0000041393,2021-01-05,1,Q1,2021,ORD-00020832,VND-001181,,Procurement,0.0,20017.66,0.0,0.0,0.0,-20017.66,0.0,62289.12,17645.57,14936.93,59580.48,4.3765,-808361.27,-68715913.11,56.68,44.36,57.79,64.76,0,True,False
FIN-0000042881,2021-01-05,1,Q1,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48130.01,17945.52,36683.06,66867.55,4.7261,-467841.32,-69183754.43,42.2,74.95,10.48,25.34,0,False,False
FIN-0000043005,2021-01-05,1,Q1,2021,,,,SLA Penalty,0.0,0.0,0.0,0.0,25567.78,0.0,0.0,28521.91,40229.26,83175.89,71468.54,2.7765,-114679.56,-69298433.99,60.22,57.88,50.51,21.65,0,True,False
FIN-0000043783,2021-01-05,1,Q1,2021,ORD-00005593,VND-000336,,Procurement,0.0,69831.88,0.0,0.0,0.0,-69831.88,0.0,387638.43,88381.87,24962.33,324218.89,4.6684,-1589596.83,-70888030.82,91.98,58.76,68.22,26.97,0,False,False
