shipment_id,source_row,quality_score,selected,conflict_columns,resolution
SHP-00001201,3779,14,True,,exact duplicate; retained first source row
SHP-00001201,29677,14,False,,exact duplicate; retained first source row
SHP-00003032,3784,14,True,,exact duplicate; retained first source row
SHP-00003032,70016,14,False,,exact duplicate; retained first source row
SHP-00027345,3809,14,True,,exact duplicate; retained first source row
SHP-00027345,59410,14,False,,exact duplicate; retained first source row
SHP-00018857,3813,15,True,,exact duplicate; retained first source row
SHP-00018857,76163,15,False,,exact duplicate; retained first source row
SHP-00074939,3823,15,True,,exact duplicate; retained first source row
SHP-00074939,17924,15,False,,exact duplicate; retained first source row
SHP-00041762,3825,15,True,,exact duplicate; retained first source row
SHP-00041762,38431,15,False,,exact duplicate; retained first source row
SHP-00063555,3842,14,True,,exact duplicate; retained first source row
SHP-00063555,11531,14,False,,exact duplicate; retained first source row
SHP-00024847,3849,15,True,,exact duplicate; retained first source row
SHP-00024847,47271,15,False,,exact duplicate; retained first source row
SHP-00027730,3854,14,True,,exact duplicate; retained first source row
SHP-00027730,17953,14,False,,exact duplicate; retained first source row
SHP-00052804,3861,14,True,,exact duplicate; retained first source row
SHP-00052804,57895,14,False,,exact duplicate; retained first source row
SHP-00021001,3863,15,True,,exact duplicate; retained first source row
SHP-00021001,7713,15,False,,exact duplicate; retained first source row
SHP-00037894,3882,14,True,,exact duplicate; retained first source row
SHP-00037894,16991,14,False,,exact duplicate; retained first source row
SHP-00022775,3913,15,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00022775,37622,11,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00035692,3932,14,True,,exact duplicate; retained first source row
SHP-00035692,82961,14,False,,exact duplicate; retained first source row
SHP-00016331,3945,15,True,,exact duplicate; retained first source row
SHP-00016331,33505,15,False,,exact duplicate; retained first source row
SHP-00059647,4021,15,True,,exact duplicate; retained first source row
SHP-00059647,64897,15,False,,exact duplicate; retained first source row
SHP-00050407,4024,14,True,,exact duplicate; retained first source row
SHP-00050407,52024,14,False,,exact duplicate; retained first source row
SHP-00085614,4052,15,True,,exact duplicate; retained first source row
SHP-00085614,8147,15,False,,exact duplicate; retained first source row
SHP-00037794,4056,15,True,,exact duplicate; retained first source row
SHP-00037794,53157,15,False,,exact duplicate; retained first source row
SHP-00048808,4063,15,True,,exact duplicate; retained first source row
SHP-00048808,5405,15,False,,exact duplicate; retained first source row
SHP-00021555,4079,15,True,,exact duplicate; retained first source row
SHP-00021555,24140,15,False,,exact duplicate; retained first source row
SHP-00054387,4139,15,True,,exact duplicate; retained first source row
SHP-00054387,11893,15,False,,exact duplicate; retained first source row
SHP-00040884,4156,15,True,,exact duplicate; retained first source row
SHP-00040884,53329,15,False,,exact duplicate; retained first source row
SHP-00043737,4160,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00043737,25801,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00072691,4178,15,True,,exact duplicate; retained first source row
SHP-00072691,15571,15,False,,exact duplicate; retained first source row
SHP-00002852,4188,14,True,,exact duplicate; retained first source row
SHP-00002852,53198,14,False,,exact duplicate; retained first source row
SHP-00041255,4204,15,True,,exact duplicate; retained first source row
SHP-00041255,44218,15,False,,exact duplicate; retained first source row
SHP-00045440,4242,15,True,,exact duplicate; retained first source row
SHP-00045440,26489,15,False,,exact duplicate; retained first source row
SHP-00078019,4244,14,True,,exact duplicate; retained first source row
SHP-00078019,76550,14,False,,exact duplicate; retained first source row
SHP-00061602,4256,15,True,,exact duplicate; retained first source row
SHP-00061602,60196,15,False,,exact duplicate; retained first source row
SHP-00001280,4274,15,True,,exact duplicate; retained first source row
SHP-00001280,45411,15,False,,exact duplicate; retained first source row
SHP-00041691,4288,14,True,,exact duplicate; retained first source row
SHP-00041691,79022,14,False,,exact duplicate; retained first source row
SHP-00020928,4348,15,True,,exact duplicate; retained first source row
SHP-00020928,25945,15,False,,exact duplicate; retained first source row
SHP-00047271,4368,15,True,,exact duplicate; retained first source row
SHP-00047271,51323,15,False,,exact duplicate; retained first source row
SHP-00016672,4390,14,True,,exact duplicate; retained first source row
SHP-00016672,57291,14,False,,exact duplicate; retained first source row
SHP-00009064,4400,15,True,,exact duplicate; retained first source row
SHP-00009064,23654,15,False,,exact duplicate; retained first source row
SHP-00039171,4407,15,True,,exact duplicate; retained first source row
SHP-00039171,71796,15,False,,exact duplicate; retained first source row
SHP-00081621,4410,15,True,,exact duplicate; retained first source row
SHP-00081621,23467,15,False,,exact duplicate; retained first source row
SHP-00036794,4435,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00036794,49032,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00078753,4443,11,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00078753,30536,15,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00018408,4457,15,True,,exact duplicate; retained first source row
SHP-00018408,67437,15,False,,exact duplicate; retained first source row
SHP-00067262,4472,15,True,,exact duplicate; retained first source row
SHP-00067262,9944,15,False,,exact duplicate; retained first source row
SHP-00024925,4490,15,True,,exact duplicate; retained first source row
SHP-00024925,61585,15,False,,exact duplicate; retained first source row
SHP-00083402,4507,15,True,,exact duplicate; retained first source row
SHP-00083402,57530,15,False,,exact duplicate; retained first source row
SHP-00084956,4508,13,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00084956,54213,15,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00067611,4534,14,True,,exact duplicate; retained first source row
SHP-00067611,67746,14,False,,exact duplicate; retained first source row
SHP-00055444,4538,15,True,,exact duplicate; retained first source row
SHP-00055444,45960,15,False,,exact duplicate; retained first source row
SHP-00077946,4541,15,True,,exact duplicate; retained first source row
SHP-00077946,87345,15,False,,exact duplicate; retained first source row
SHP-00000264,4558,15,True,,exact duplicate; retained first source row
SHP-00000264,83682,15,False,,exact duplicate; retained first source row
SHP-00068587,4563,14,True,,exact duplicate; retained first source row
SHP-00068587,22973,14,False,,exact duplicate; retained first source row
SHP-00039928,4566,15,True,,exact duplicate; retained first source row
SHP-00039928,6830,15,False,,exact duplicate; retained first source row
SHP-00084704,4578,14,True,,exact duplicate; retained first source row
SHP-00084704,53349,14,False,,exact duplicate; retained first source row
SHP-00009770,4593,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00009770,64740,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00023626,4614,15,True,,exact duplicate; retained first source row
SHP-00023626,26081,15,False,,exact duplicate; retained first source row
SHP-00066765,4671,15,True,,exact duplicate; retained first source row
SHP-00066765,55363,15,False,,exact duplicate; retained first source row
SHP-00085045,4673,14,True,,exact duplicate; retained first source row
SHP-00085045,70959,14,False,,exact duplicate; retained first source row
SHP-00051775,4692,14,True,,exact duplicate; retained first source row
SHP-00051775,62689,14,False,,exact duplicate; retained first source row
SHP-00040529,4694,15,True,,exact duplicate; retained first source row
SHP-00040529,36398,15,False,,exact duplicate; retained first source row
SHP-00036464,4696,12,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00036464,20878,14,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00055566,4709,15,True,,exact duplicate; retained first source row
SHP-00055566,47625,15,False,,exact duplicate; retained first source row
SHP-00021987,4737,15,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00021987,28300,13,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00045785,4753,15,True,,exact duplicate; retained first source row
SHP-00045785,13162,15,False,,exact duplicate; retained first source row
SHP-00049496,4765,14,True,,exact duplicate; retained first source row
SHP-00049496,30870,14,False,,exact duplicate; retained first source row
SHP-00039630,4798,15,True,,exact duplicate; retained first source row
SHP-00039630,57631,15,False,,exact duplicate; retained first source row
SHP-00044699,4805,15,True,,exact duplicate; retained first source row
SHP-00044699,53575,15,False,,exact duplicate; retained first source row
SHP-00046133,4817,14,True,,exact duplicate; retained first source row
SHP-00046133,11431,14,False,,exact duplicate; retained first source row
SHP-00073144,4831,14,True,,exact duplicate; retained first source row
SHP-00073144,36310,14,False,,exact duplicate; retained first source row
SHP-00052249,4856,14,True,,exact duplicate; retained first source row
SHP-00052249,28059,14,False,,exact duplicate; retained first source row
SHP-00010474,4859,5,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00010474,18181,13,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00081462,4879,14,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00081462,48634,12,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00042574,4894,14,True,,exact duplicate; retained first source row
SHP-00042574,47003,14,False,,exact duplicate; retained first source row
SHP-00041912,4948,15,True,,exact duplicate; retained first source row
SHP-00041912,49149,15,False,,exact duplicate; retained first source row
SHP-00050786,4953,15,True,,exact duplicate; retained first source row
SHP-00050786,32562,15,False,,exact duplicate; retained first source row
SHP-00032636,4974,14,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00032636,71394,6,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00046354,5017,14,True,,exact duplicate; retained first source row
